Price_Lakhs,Area_SqFt,BHK,Property_Type,Furnishing_Status,Locality,Locality_Tier,Seller_Type,Under_Construction,Amenities_Count,Source_Website
42.0,1215.0,2.0,Apartment,Unfurnished,Amraiwadi,Tier 2,Unknown,False,1,99acres
42.0,1070.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
42.0,972.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
42.0,1142.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
42.0,1070.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
42.0,650.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
42.0,1215.0,2.0,Apartment,Unfurnished,Amraiwadi,Tier 2,Unknown,False,1,99acres
42.0,1062.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
42.0,527.0,2.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,0,MagicBricks
42.0,1215.0,2.0,Apartment,Unfurnished,Amraiwadi,Tier 2,Owner,False,1,99acres
42.0,880.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,1,MagicBricks
42.0,650.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
42.0,972.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
42.0,720.0,2.0,Apartment,Unfurnished,Maninagar,Tier 2,Unknown,False,0,99acres
42.0,1080.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
42.0,1242.0,2.0,Apartment,Furnished,Kathwada,Tier 3,Owner,False,0,MagicBricks
42.0,1080.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
42.0,880.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,1,MagicBricks
42.0,900.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,1,MagicBricks
42.0,1080.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
42.0,1080.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
42.0,720.0,2.0,Apartment,Unfurnished,Maninagar,Tier 2,Unknown,False,0,99acres
42.0,720.0,2.0,Apartment,Unfurnished,Maninagar,Tier 2,Owner,False,0,99acres
42.0,1134.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
42.0,1242.0,2.0,Apartment,Furnished,Kathwada,Tier 3,Owner,False,0,MagicBricks
42.0,571.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,2,MagicBricks
42.0,1170.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,1,MagicBricks
42.0,1098.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
42.0,1026.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
42.0,630.0,1.0,Apartment,Semi-Furnished,Keshav Nagar,Tier 3,Owner,False,0,MagicBricks
42.0,527.0,2.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,0,MagicBricks
42.0,900.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,1,MagicBricks
42.0,950.0,3.0,Apartment,Furnished,Narol,Tier 2,Owner,False,0,MagicBricks
41.5,662.0,1.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,0,MagicBricks
41.5,662.0,1.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,0,MagicBricks
41.0,800.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,1,MagicBricks
41.0,1250.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,1,MagicBricks
41.0,912.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
41.0,995.0,2.0,Apartment,Unfurnished,Vinzol,Tier 3,Unknown,False,0,99acres
41.0,995.0,2.0,Apartment,Unfurnished,Vinzol,Tier 3,Owner,False,0,99acres
41.0,1080.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Unknown,False,0,99acres
41.0,1458.0,2.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,1,MagicBricks
41.0,1080.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Owner,False,0,99acres
41.0,1080.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Unknown,False,0,99acres
41.0,912.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
41.0,1458.0,2.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,1,MagicBricks
41.0,995.0,2.0,Apartment,Unfurnished,Vinzol,Tier 3,Unknown,False,0,99acres
40.4,1170.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
40.0,520.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,2,MagicBricks
40.0,510.0,1.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
40.0,693.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,4,MagicBricks
40.0,800.0,1.0,Apartment,Furnished,Odhav,Tier 2,Owner,False,0,MagicBricks
40.0,1110.0,2.0,Apartment,Semi-Furnished,Amraiwadi,Tier 2,Owner,False,2,MagicBricks
40.0,1031.0,3.0,Apartment,Furnished,Hathijan,Tier 3,Owner,False,1,MagicBricks
40.0,2000.0,2.0,Apartment,Furnished,Bavla,Tier 2,Owner,False,0,MagicBricks
40.0,1031.0,3.0,Apartment,Furnished,Hathijan,Tier 3,Owner,False,1,MagicBricks
40.0,916.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
40.0,644.0,1.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,3,MagicBricks
40.0,918.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
40.0,916.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
40.0,900.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
40.0,1185.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
40.0,855.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
40.0,409.0,1.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,0,MagicBricks
40.0,527.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,1,MagicBricks
40.0,573.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,3,MagicBricks
40.0,900.0,2.0,Apartment,Furnished,Ghodasar,Tier 2,Owner,False,0,MagicBricks
40.0,981.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
40.0,585.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
40.0,1125.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,2,MagicBricks
40.0,990.0,2.0,Apartment,Semi-Furnished,Amraiwadi,Tier 2,Owner,False,1,MagicBricks
40.0,1000.0,2.0,Apartment,Furnished,Shyamal,Tier 2,Owner,False,0,MagicBricks
40.0,1050.0,2.0,Apartment,Furnished,Narol,Tier 2,Owner,False,0,MagicBricks
40.0,1152.0,2.0,Apartment,Furnished,Narol,Tier 2,Owner,False,0,MagicBricks
40.0,801.0,3.0,Apartment,Furnished,Vatva,Tier 2,Owner,False,0,MagicBricks
40.0,801.0,3.0,Apartment,Furnished,Vatva,Tier 2,Owner,False,0,MagicBricks
40.0,360.0,1.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
40.0,1035.0,2.0,Apartment,Semi-Furnished,Vinzol,Tier 3,Owner,False,0,MagicBricks
39.6,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
39.6,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
39.6,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
39.6,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
39.6,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
39.6,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
39.0,787.0,2.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
39.0,677.0,1.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,4,MagicBricks
39.0,527.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,3,MagicBricks
39.0,703.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
39.0,650.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,2,MagicBricks
39.0,650.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,2,MagicBricks
39.0,1134.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
39.0,1069.0,2.0,Apartment,Semi-Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
39.0,677.0,1.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,4,MagicBricks
39.0,527.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,3,MagicBricks
38.51,557.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Owner,False,0,99acres
38.51,557.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Unknown,False,0,99acres
38.51,557.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Unknown,False,0,99acres
38.0,520.0,1.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,0,MagicBricks
38.0,600.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,1,MagicBricks
38.0,840.0,2.0,Apartment,Semi-Furnished,Thaltej,Tier 1,Owner,False,3,MagicBricks
38.0,1170.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
38.0,925.0,2.0,Apartment,Furnished,Usmanpura,Tier 3,Owner,False,0,MagicBricks
38.0,1215.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
38.0,900.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,2,MagicBricks
38.0,738.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
38.0,781.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,2,MagicBricks
38.0,600.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
38.0,970.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
38.0,724.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,4,MagicBricks
38.0,900.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,2,MagicBricks
38.0,516.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,3,MagicBricks
38.0,926.0,2.0,Apartment,Furnished,Narol,Tier 2,Owner,False,3,MagicBricks
38.0,788.0,1.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
38.0,1116.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,1,MagicBricks
38.0,850.0,2.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,0,MagicBricks
38.0,840.0,2.0,Apartment,Semi-Furnished,Thaltej,Tier 1,Owner,False,3,MagicBricks
38.0,900.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,1,MagicBricks
38.0,630.0,1.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,0,MagicBricks
38.0,870.0,1.0,Apartment,Furnished,Saijpur Bogha,Tier 3,Owner,False,0,MagicBricks
38.0,1050.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
38.0,724.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,4,MagicBricks
38.0,589.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
38.0,870.0,1.0,Apartment,Furnished,Saijpur Bogha,Tier 3,Owner,False,0,MagicBricks
38.0,596.0,1.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,1,MagicBricks
38.0,850.0,2.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,0,MagicBricks
38.0,1016.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,1,MagicBricks
38.0,516.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,3,MagicBricks
37.5,1050.0,2.0,Apartment,Semi-Furnished,Jivrajpark,Tier 2,Owner,False,2,MagicBricks
37.5,650.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,1,MagicBricks
37.5,650.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,1,MagicBricks
37.0,521.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,1,MagicBricks
37.0,450.0,1.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
37.0,800.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,1,MagicBricks
37.0,1053.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,1,MagicBricks
37.0,810.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
37.0,1125.0,2.0,Apartment,Semi-Furnished,Vinzol,Tier 3,Owner,False,0,MagicBricks
37.0,810.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
36.8,1008.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,3,MagicBricks
36.5,830.0,1.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
36.5,990.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,3,MagicBricks
36.5,990.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,3,MagicBricks
36.0,1125.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,1,MagicBricks
36.0,500.0,1.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,0,MagicBricks
36.0,1100.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
36.0,500.0,1.0,Apartment,Furnished,Meghani Nagar,Tier 3,Owner,False,0,MagicBricks
36.0,1215.0,2.0,Apartment,Furnished,Vinzol,Tier 3,Owner,False,0,MagicBricks
36.0,1026.0,2.0,Apartment,Furnished,Vatva,Tier 2,Owner,False,0,MagicBricks
36.0,1260.0,3.0,Apartment,Furnished,Narol,Tier 2,Owner,False,0,MagicBricks
36.0,1125.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,1,MagicBricks
36.0,787.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,1,MagicBricks
36.0,787.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,1,MagicBricks
36.0,1215.0,2.0,Apartment,Furnished,Vinzol,Tier 3,Owner,False,0,MagicBricks
36.0,675.0,1.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
36.0,640.0,1.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,1,MagicBricks
36.0,640.0,1.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,1,MagicBricks
36.0,675.0,1.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
36.0,1100.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
36.0,935.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,2,MagicBricks
36.0,1080.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
36.0,1026.0,2.0,Apartment,Furnished,Vatva,Tier 2,Owner,False,0,MagicBricks
36.0,864.0,2.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
35.5,500.0,1.0,Independent House,Unfurnished,Ghodasar,Tier 2,Unknown,False,5,99acres
35.5,500.0,1.0,Independent House,Unfurnished,Ghodasar,Tier 2,Unknown,False,5,99acres
35.5,1208.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
35.5,480.0,1.0,Apartment,Semi-Furnished,Vasna,Tier 2,Owner,False,2,MagicBricks
35.5,500.0,1.0,Independent House,Unfurnished,Ghodasar,Tier 2,Owner,False,5,99acres
35.0,977.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,2,MagicBricks
35.0,1080.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
35.0,1062.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
35.0,614.0,2.0,Apartment,Furnished,Vatva,Tier 2,Owner,False,0,MagicBricks
35.0,300.0,3.0,Apartment,Semi-Furnished,Isanpur,Tier 2,Owner,False,0,MagicBricks
35.0,1800.0,2.0,Apartment,Furnished,Unknown,Tier 3,Owner,False,0,MagicBricks
35.0,1008.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
35.0,845.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
35.0,864.0,1.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
35.0,1100.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
35.0,648.0,1.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,0,MagicBricks
35.0,900.0,2.0,Apartment,Semi-Furnished,Sanand,Tier 2,Owner,False,0,MagicBricks
35.0,1000.0,1.0,Apartment,Furnished,Unknown,Tier 3,Owner,False,0,MagicBricks
35.0,900.0,2.0,Apartment,Furnished,Saijpur Bogha,Tier 3,Owner,False,2,MagicBricks
35.0,400.0,1.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,1,MagicBricks
35.0,1080.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
35.0,792.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,2,MagicBricks
35.0,570.0,2.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
35.0,1148.0,2.0,Apartment,Semi-Furnished,Vinzol,Tier 3,Owner,False,2,MagicBricks
35.0,1251.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
35.0,1251.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
35.0,781.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,3,MagicBricks
35.0,800.0,2.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,0,MagicBricks
35.0,1008.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
35.0,560.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,3,MagicBricks
35.0,945.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
35.0,850.0,2.0,Apartment,Furnished,Vatva,Tier 2,Owner,False,3,MagicBricks
35.0,588.0,2.0,Apartment,Semi-Furnished,Vinzol,Tier 3,Owner,False,0,MagicBricks
35.0,945.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
35.0,560.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,3,MagicBricks
35.0,1200.0,3.0,Apartment,Furnished,Saijpur Bogha,Tier 3,Owner,False,0,MagicBricks
35.0,765.0,1.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,0,MagicBricks
34.5,770.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
34.5,770.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
34.0,1010.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
34.0,360.0,1.0,Apartment,Furnished,Shantipura,Tier 3,Owner,True,1,MagicBricks
34.0,360.0,1.0,Apartment,Furnished,Shantipura,Tier 3,Owner,True,1,MagicBricks
34.0,800.0,2.0,Apartment,Semi-Furnished,Sanand,Tier 2,Owner,False,3,MagicBricks
33.2,1170.0,2.0,Apartment,Furnished,Unknown,Tier 3,Owner,False,0,MagicBricks
33.0,365.0,1.0,Apartment,Furnished,Gota,Tier 2,Owner,False,3,MagicBricks
33.0,600.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,1,MagicBricks
33.0,650.0,1.0,Apartment,Furnished,Ghodasar,Tier 2,Owner,False,0,MagicBricks
33.0,658.0,2.0,Apartment,Furnished,Amraiwadi,Tier 2,Owner,False,2,MagicBricks
33.0,486.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,2,MagicBricks
33.0,360.0,1.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
33.0,650.0,1.0,Apartment,Furnished,Ghodasar,Tier 2,Owner,False,0,MagicBricks
33.0,365.0,1.0,Apartment,Furnished,Gota,Tier 2,Owner,False,3,MagicBricks
33.0,693.0,1.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,1,MagicBricks
33.0,693.0,1.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,1,MagicBricks
33.0,670.0,2.0,Apartment,Furnished,Sanand,Tier 2,Owner,True,2,MagicBricks
33.0,580.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,1,MagicBricks
33.0,360.0,1.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
33.0,486.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,2,MagicBricks
32.5,704.0,2.0,Apartment,Furnished,Bavla,Tier 2,Owner,False,0,MagicBricks
32.5,385.0,2.0,Apartment,Furnished,Vinzol,Tier 3,Owner,False,0,MagicBricks
32.5,590.0,1.0,Apartment,Semi-Furnished,Sabarmati,Tier 2,Owner,False,0,MagicBricks
32.5,704.0,2.0,Apartment,Furnished,Bavla,Tier 2,Owner,False,0,MagicBricks
32.5,590.0,1.0,Apartment,Semi-Furnished,Sabarmati,Tier 2,Owner,False,0,MagicBricks
32.5,480.0,1.0,Apartment,Semi-Furnished,Vasna,Tier 2,Owner,False,2,MagicBricks
32.5,480.0,1.0,Apartment,Semi-Furnished,Vasna,Tier 2,Owner,False,2,MagicBricks
32.0,1080.0,3.0,Apartment,Semi-Furnished,Hathijan,Tier 3,Owner,False,0,MagicBricks
32.0,1080.0,3.0,Apartment,Semi-Furnished,Hathijan,Tier 3,Owner,False,0,MagicBricks
32.0,990.0,2.0,Apartment,Semi-Furnished,Sanand,Tier 2,Owner,False,1,MagicBricks
32.0,649.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
32.0,1170.0,3.0,Apartment,Unfurnished,Vatva,Tier 2,Unknown,False,0,99acres
32.0,990.0,2.0,Apartment,Semi-Furnished,Sanand,Tier 2,Owner,False,1,MagicBricks
32.0,580.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,3,MagicBricks
32.0,1170.0,3.0,Apartment,Unfurnished,Vatva,Tier 2,Owner,False,0,99acres
32.0,900.0,2.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,0,MagicBricks
32.0,700.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
32.0,750.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,3,MagicBricks
32.0,700.0,1.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
32.0,580.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,3,MagicBricks
32.0,1170.0,3.0,Apartment,Unfurnished,Vatva,Tier 2,Unknown,False,0,99acres
32.0,666.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
32.0,900.0,2.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,0,MagicBricks
32.0,700.0,1.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
32.0,1170.0,2.0,Apartment,Furnished,Narol,Tier 2,Owner,False,0,MagicBricks
32.0,359.0,1.0,Apartment,Semi-Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
32.0,1305.0,2.0,Apartment,Furnished,Amraiwadi,Tier 2,Owner,False,0,MagicBricks
32.0,1200.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
31.5,950.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,1,MagicBricks
31.5,371.0,1.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,3,MagicBricks
31.5,455.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,3,MagicBricks
31.5,371.0,1.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,3,MagicBricks
31.0,774.0,1.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
31.0,640.0,1.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,2,MagicBricks
31.0,270.0,2.0,Apartment,Semi-Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
31.0,720.0,1.0,Apartment,Furnished,Bhadaj,Tier 3,Owner,True,0,MagicBricks
31.0,981.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
30.5,397.0,1.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,True,2,MagicBricks
30.0,484.0,1.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,0,MagicBricks
30.0,693.0,1.0,Apartment,Unfurnished,Vasna,Tier 2,Owner,False,1,MagicBricks
30.0,693.0,1.0,Apartment,Unfurnished,Vasna,Tier 2,Owner,False,1,MagicBricks
30.0,1037.0,2.0,Apartment,Semi-Furnished,Unknown,Tier 3,Owner,False,1,MagicBricks
30.0,675.0,1.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
30.0,413.0,1.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
30.0,981.0,2.0,Apartment,Semi-Furnished,Narol,Tier 2,Owner,False,0,MagicBricks
30.0,850.0,3.0,Apartment,Furnished,Saijpur Bogha,Tier 3,Owner,False,1,MagicBricks
30.0,1035.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
30.0,420.0,2.0,Apartment,Furnished,Saraspur,Tier 2,Owner,False,0,MagicBricks
30.0,850.0,3.0,Apartment,Furnished,Saijpur Bogha,Tier 3,Owner,False,1,MagicBricks
30.0,475.0,1.0,Apartment,Semi-Furnished,S G Highway,Tier 1,Owner,False,0,MagicBricks
30.0,1053.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
30.0,1400.0,5.0,Apartment,Furnished,Saraspur,Tier 2,Owner,False,0,MagicBricks
30.0,1035.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
30.0,356.0,1.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
30.0,1035.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
29.5,716.0,1.0,Apartment,Furnished,Shantipura,Tier 3,Owner,False,0,MagicBricks
